#
# CONFIDENTIAL AND PROPRIETARY SOFTWARE OF ARM PHYSICAL IP, INC.
#
# Copyright (c) 1993 - 2019 ARM Physical IP, Inc.  All Rights Reserved.
#
# Use of this Software is subject to the terms and conditions of the
# applicable license agreement with ARM Physical IP, Inc.
# In addition, this Software is protected by patents, copyright law 
# and international treaties.
#
# The copyright notice(s) in this Software does not indicate actual or
# intended publication of this Software.
#
# Compiler Name: High Density Two Port Register File SVT MVT Compiler
#
# Creation Date: Mon Nov 11 11:59:34 2019
#
# Instance Options:
#   Instance Name:                 rf2_32x19_wm0
#   Number of Words:               32
#   Number of Bits:                19
#   Multiplexer Width:             2
#   Multi-Vt selection:            BASE
#   Frequency <MHz>:               1
#   Activity Factor <%>:           50
#   Pipeline:                      off
#   Word-Write Mask:               off
#   Word Partition Size:           1
#   Write through:                 off
#   Top Metal Layer:               m5-m10
#   Power Type:                    otc
#   Redundancy:                    off
#   Redundant Columns:             2
#   Redundant Rows:                0
#   BIST MUXes:                    on
#   Soft Error Repair (SER):       none
#   Power Gating:                  off
#   Back Biasing:                  off
#   Retention:                     on
#   Extra Margin Adjustment:       on
#   Advanced Test Features:        off
#   Customer Comment:              This is a memory instance
#   Bus-notation:                  on
#   Power Ground Rename:           vddpe:VDDPE,vddce:VDDCE,vsse:VSSE
#   Name Case:                     upper
#   Check Instance Name:           off
#   Diodes:                        on
#   Drive Strength:                6
#   Site Definitions:              off
#   Library Name:                  USERLIB
#   Liberty setting:               nldm
#
# Compiler Versions:
#   Memory Version:                r4p0
#   Lang compiler Version:         4.1.6-EAC2
#   View Name:                     datatable
#   AMCI Version:                  1.4.3-EAC
#   datatable_memcomp Version:       1.3.0-amci
#
# Modeling Assumptions: N/A
#
# Modeling Limitations: N/A
#
# Known Bugs: N/A
#
# Known Work Arounds: N/A
#
# Units used in Datatable :
#   geomx:                         micron
#   geomy:                         micron
#   Voltage:                       volts
#   Temprature:                    Degree Celsius
#   Current:                       mA
#   Time:                          ns
#
name      	ff_0p99v_0p99v_125c
S	N
geomx     	21.1650   
geomy     	100.9400  
volt      	0.9900    
temp      	125.0000  
# High Density Two Port Register File SVT MVT Compiler : Propagation Delay specific information.
tcenacenya	0.0917	
ttcenacenya	0.0905	
ttenacenyapu	0.1191	
ttenacenyanu	0.1399	
tdftrambypcenya	0.0912	
taaaya	0.0751	
ttaaaya	0.0751	
ttenaayapu	0.1377	
ttenaayanu	0.1335	
tdftrambypaya	0.0823	
tcenbcenyb	0.0947	
ttcenbcenyb	0.0939	
ttenbcenybpu	0.1240	
ttenbcenybnu	0.1515	
tdftrambypcenyb	0.0907	
tabayb	0.0753	
ttabayb	0.0779	
ttenbaybpu	0.1447	
ttenbaybnu	0.1398	
tdftrambypayb	0.0822	
taccqa_rd0	0.2718	
taccqa_rd1	0.2724	
taccqa_rd2	0.2724	
taccqa_rd3	0.2729	
taccqa_rd4	0.3149	
taccqa_rd5	0.3516	
taccqa_rd6	0.3900	
taccqa_rd7	0.4267	
taccqa_scan0	0.2718	
taccqa_scan1	0.2724	
taccqa_scan2	0.2724	
taccqa_scan3	0.2729	
taccqa_scan4	0.3149	
taccqa_scan5	0.3516	
taccqa_scan6	0.3900	
taccqa_scan7	0.4267	
tclkasoa_rd0	0.2903	
tclkasoa_rd1	0.2908	
tclkasoa_rd2	0.2909	
tclkasoa_rd3	0.2914	
tclkasoa_rd4	0.3334	
tclkasoa_rd5	0.3700	
tclkasoa_rd6	0.4085	
tclkasoa_rd7	0.4452	
tclkasoa_scan0	0.2903	
tclkasoa_scan1	0.2908	
tclkasoa_scan2	0.2909	
tclkasoa_scan3	0.2914	
tclkasoa_scan4	0.3334	
tclkasoa_scan5	0.3700	
tclkasoa_scan6	0.4085	
tclkasoa_scan7	0.4452	
tclkbsob	0.1594	
# High Density Two Port Register File SVT MVT Compiler : Kload specific information.
kload_cenya	1.7116	
kload_aya	1.4236	
kload_cenyb	1.6712	
kload_ayb	1.4006	
kload_qa	0.5053	
kload_soa	1.3720	
kload_sob	1.4400	
# High Density Two Port Register File SVT MVT Compiler : Cycle time specific information.
tcyca_ema0	0.3800	
tcyca_ema1	0.3806	
tcyca_ema2	0.3806	
tcyca_ema3	0.3812	
tcyca_ema4	0.4238	
tcyca_ema5	0.4610	
tcyca_ema6	0.5000	
tcyca_ema7	0.5373	
tcycb_ema0	0.4062	
