#
# CONFIDENTIAL AND PROPRIETARY SOFTWARE OF ARM PHYSICAL IP, INC.
#
# Copyright (c) 1993 - 2019 ARM Physical IP, Inc.  All Rights Reserved.
#
# Use of this Software is subject to the terms and conditions of the
# applicable license agreement with ARM Physical IP, Inc.
# In addition, this Software is protected by patents, copyright law 
# and international treaties.
#
# The copyright notice(s) in this Software does not indicate actual or
# intended publication of this Software.
#
# Compiler Name: High Density Two Port Register File SVT MVT Compiler
#
# Creation Date: Mon Nov 11 11:59:43 2019
#
# Instance Options:
#   Instance Name:                 rf2_32x19_wm0
#   Number of Words:               32
#   Number of Bits:                19
#   Multiplexer Width:             2
#   Multi-Vt selection:            BASE
#   Frequency <MHz>:               1
#   Activity Factor <%>:           50
#   Pipeline:                      off
#   Word-Write Mask:               off
#   Word Partition Size:           1
#   Write through:                 off
#   Top Metal Layer:               m5-m10
#   Power Type:                    otc
#   Redundancy:                    off
#   Redundant Columns:             2
#   Redundant Rows:                0
#   BIST MUXes:                    on
#   Soft Error Repair (SER):       none
#   Power Gating:                  off
#   Back Biasing:                  off
#   Retention:                     on
#   Extra Margin Adjustment:       on
#   Advanced Test Features:        off
#   Customer Comment:              This is a memory instance
#   Bus-notation:                  on
#   Power Ground Rename:           vddpe:VDDPE,vddce:VDDCE,vsse:VSSE
#   Name Case:                     upper
#   Check Instance Name:           off
#   Diodes:                        on
#   Drive Strength:                6
#   Site Definitions:              off
#   Library Name:                  USERLIB
#   Liberty setting:               nldm
#
# Compiler Versions:
#   Memory Version:                r4p0
#   Lang compiler Version:         4.1.6-EAC2
#   View Name:                     datatable
#   AMCI Version:                  1.4.3-EAC
#   datatable_memcomp Version:       1.3.0-amci
#
# Modeling Assumptions: N/A
#
# Modeling Limitations: N/A
#
# Known Bugs: N/A
#
# Known Work Arounds: N/A
#
# Units used in Datatable :
#   geomx:                         micron
#   geomy:                         micron
#   Voltage:                       volts
#   Temprature:                    Degree Celsius
#   Current:                       mA
#   Time:                          ns
#
name      	tt_0p90v_0p90v_25c
S	N
geomx     	21.1650   
geomy     	100.9400  
volt      	0.9000    
temp      	25.0000   
# High Density Two Port Register File SVT MVT Compiler : Propagation Delay specific information.
tcenacenya	0.1187	
ttcenacenya	0.1176	
ttenacenyapu	0.1613	
ttenacenyanu	0.1884	
tdftrambypcenya	0.1213	
taaaya	0.1038	
ttaaaya	0.1082	
ttenaayapu	0.1878	
ttenaayanu	0.1834	
tdftrambypaya	0.1113	
tcenbcenyb	0.1195	
ttcenbcenyb	0.1185	
ttenbcenybpu	0.1658	
ttenbcenybnu	0.2026	
tdftrambypcenyb	0.1187	
tabayb	0.1040	
ttabayb	0.1062	
ttenbaybpu	0.2038	
ttenbaybnu	0.1937	
tdftrambypayb	0.1118	
taccqa_rd0	0.3506	
taccqa_rd1	0.3517	
taccqa_rd2	0.3527	
taccqa_rd3	0.3533	
taccqa_rd4	0.4111	
taccqa_rd5	0.4628	
taccqa_rd6	0.5189	
taccqa_rd7	0.5701	
taccqa_scan0	0.3506	
taccqa_scan1	0.3517	
taccqa_scan2	0.3527	
taccqa_scan3	0.3533	
taccqa_scan4	0.4111	
taccqa_scan5	0.4628	
taccqa_scan6	0.5189	
taccqa_scan7	0.5701	
tclkasoa_rd0	0.3843	
tclkasoa_rd1	0.3853	
tclkasoa_rd2	0.3863	
tclkasoa_rd3	0.3870	
tclkasoa_rd4	0.4447	
tclkasoa_rd5	0.4965	
tclkasoa_rd6	0.5526	
tclkasoa_rd7	0.6037	
tclkasoa_scan0	0.3843	
tclkasoa_scan1	0.3853	
tclkasoa_scan2	0.3863	
tclkasoa_scan3	0.3870	
tclkasoa_scan4	0.4447	
tclkasoa_scan5	0.4965	
tclkasoa_scan6	0.5526	
tclkasoa_scan7	0.6037	
tclkbsob	0.2155	
# High Density Two Port Register File SVT MVT Compiler : Kload specific information.
kload_cenya	2.0800	
kload_aya	1.6620	
kload_cenyb	1.9640	
kload_ayb	1.6740	
kload_qa	0.6365	
kload_soa	1.7020	
kload_sob	1.8420	
# High Density Two Port Register File SVT MVT Compiler : Cycle time specific information.
tcyca_ema0	0.4965	
tcyca_ema1	0.4976	
tcyca_ema2	0.4986	
tcyca_ema3	0.4992	
tcyca_ema4	0.5578	
tcyca_ema5	0.6103	
tcyca_ema6	0.6673	
tcyca_ema7	0.7193	
tcycb_ema0	0.5696	
tcycb_ema1	0.5756	
tcycb_ema2	0.5818	
tcycb_ema3	0.5909	
tcycb_ema4	0.6613	
tcycb_ema5	0.7136	
tcycb_ema6	0.7812	
tcycb_ema7	0.8325	
# High Density Two Port Register File SVT MVT Compiler : Clock collision specific information.
tcracwb_rd0	0.2328	
tcracwb_rd1	0.2338	
tcracwb_rd2	0.2348	
tcracwb_rd3	0.2355	
tcracwb_rd4	0.2932	
tcracwb_rd5	0.3449	
tcracwb_rd6	0.4011	
tcracwb_rd7	0.4522	
tcwbcra_wr0	0.3248	
tcwbcra_wr1	0.3307	
tcwbcra_wr2	0.3369	
tcwbcra_wr3	0.3458	
tcwbcra_wr4	0.4152	
tcwbcra_wr5	0.4667	
tcwbcra_wr6	0.5333	
tcwbcra_wr7	0.5838	
# High Density Two Port Register File SVT MVT Compiler : Pulse width specific information.
tckah	0.1133	
tckal	0.1131	
tckbh	0.1159	
tckbl	0.1128	
