#
# CONFIDENTIAL AND PROPRIETARY SOFTWARE OF ARM PHYSICAL IP, INC.
#
# Copyright (c) 1993 - 2019 ARM Physical IP, Inc.  All Rights Reserved.
#
# Use of this Software is subject to the terms and conditions of the
# applicable license agreement with ARM Physical IP, Inc.
# In addition, this Software is protected by patents, copyright law 
# and international treaties.
#
# The copyright notice(s) in this Software does not indicate actual or
# intended publication of this Software.
#
# Compiler Name: High Capacity Two Port Register File SVT MVT Compiler
#
# Creation Date: Mon Oct 14 16:59:37 2019
#
# Instance Options:
#   Instance Name:                 rf2_32x128_wm1
#   Number of Words:               32
#   Number of Bits:                128
#   Multiplexer Width:             2
#   Multi-Vt selection:            LL
#   Frequency <MHz>:               1
#   Activity Factor <%>:           50
#   Pipeline:                      off
#   Word-Write Mask:               on
#   Word Partition Size:           1
#   Write through:                 off
#   Top Metal Layer:               m5-m10
#   Power Type:                    otc
#   Redundancy:                    off
#   Redundant Columns:             2
#   Redundant Rows:                0
#   BIST MUXes:                    on
#   Soft Error Repair (SER):       none
#   Power Gating:                  off
#   Back Biasing:                  off
#   Retention:                     on
#   Extra Margin Adjustment:       on
#   Advanced Test Features:        off
#   Customer Comment:              This is a memory instance
#   Bus-notation:                  on
#   Power Ground Rename:           vddpe:VDDPE,vddce:VDDCE,vsse:VSSE
#   Name Case:                     upper
#   Check Instance Name:           on
#   Diodes:                        on
#   Drive Strength:                6
#   Site Definitions:              off
#   Library Name:                  USERLIB
#   Liberty setting:               nldm
#
# Compiler Versions:
#   Memory Version:                r0p0
#   Lang compiler Version:         4.5.1-EAC
#   View Name:                     datatable
#   AMCI Version:                  2.0.4-EAC
#   datatable_memcomp Version:       2.3.2-EAC
#
# Modeling Assumptions: N/A
#
# Modeling Limitations: N/A
#
# Known Bugs: N/A
#
# Known Work Arounds: N/A
#
# Units used in Datatable :
#   geomx:                         micron
#   geomy:                         micron
#   Voltage:                       volts
#   Temprature:                    Degree Celsius
#   Current:                       mA
#   Time:                          ns
#
name      	ff_0p99v_0p99v_m40c
S	N
geomx     	21.9750   
geomy     	414.8600  
volt      	0.9900    
temp      	-40.0000  
# High Capacity Two Port Register File SVT MVT Compiler : Propagation Delay specific information.
tcenacenya	0.0756	
ttcenacenya	0.0754	
ttenacenyapu	0.1068	
ttenacenyanu	0.1229	
tdftrambypcenya	0.1215	
taaaya	0.0649	
ttaaaya	0.0657	
ttenaayapu	0.1204	
ttenaayanu	0.1113	
tdftrambypaya	0.1102	
tcenbcenyb	0.0776	
ttcenbcenyb	0.0789	
ttenbcenybpu	0.1132	
ttenbcenybnu	0.1593	
tdftrambypcenyb	0.1160	
twenbwenyb	0.0831	
ttwenbwenyb	0.0825	
ttenbwenybpu	0.2299	
ttenbwenybnu	0.2434	
tdftrambypwenyb	0.1505	
tabayb	0.0648	
ttabayb	0.0652	
ttenbaybpu	0.1534	
ttenbaybnu	0.1525	
tdftrambypayb	0.1080	
taccqa_rd0	0.3873	
taccqa_rd1	0.3869	
taccqa_rd2	0.3863	
taccqa_rd3	0.3862	
taccqa_rd4	0.4256	
taccqa_rd5	0.4537	
taccqa_rd6	0.4889	
taccqa_rd7	0.5169	
taccqa_scan0	0.3873	
taccqa_scan1	0.3869	
taccqa_scan2	0.3863	
taccqa_scan3	0.3862	
taccqa_scan4	0.4256	
taccqa_scan5	0.4537	
taccqa_scan6	0.4889	
taccqa_scan7	0.5169	
tclkasoa_rd0	0.4029	
tclkasoa_rd1	0.4026	
tclkasoa_rd2	0.4019	
tclkasoa_rd3	0.4018	
tclkasoa_rd4	0.4412	
tclkasoa_rd5	0.4693	
tclkasoa_rd6	0.5045	
tclkasoa_rd7	0.5325	
tclkasoa_scan0	0.4029	
tclkasoa_scan1	0.4026	
tclkasoa_scan2	0.4019	
tclkasoa_scan3	0.4018	
tclkasoa_scan4	0.4412	
tclkasoa_scan5	0.4693	
tclkasoa_scan6	0.5045	
tclkasoa_scan7	0.5325	
tclkbsob	0.2114	
# High Capacity Two Port Register File SVT MVT Compiler : Kload specific information.
kload_cenya	1.5204	
kload_aya	1.2343	
kload_cenyb	1.4733	
kload_wenyb	1.2670	
kload_ayb	1.2581	
kload_qa	0.4461	
kload_soa	1.2646	
kload_sob	1.3026	
# High Capacity Two Port Register File SVT MVT Compiler : Cycle time specific information.
tcyca_ema0	0.5528	
tcyca_ema1	0.5525	
tcyca_ema2	0.5518	
tcyca_ema3	0.5517	
tcyca_ema4	0.5912	
tcyca_ema5	0.6193	
tcyca_ema6	0.6546	
tcyca_ema7	0.6826	
tcycb_ema0	0.5623	
tcycb_ema1	0.5654	
tcycb_ema2	0.5675	
tcycb_ema3	0.5718	
tcycb_ema4	0.6191	
tcycb_ema5	0.6469	
tcycb_ema6	0.6893	
tcycb_ema7	0.7174	
# High Capacity Two Port Register File SVT MVT Compiler : Clock collision specific information.
tcracwb_rd0	0.3927	
tcracwb_rd1	0.3924	
