#
# CONFIDENTIAL AND PROPRIETARY SOFTWARE OF ARM PHYSICAL IP, INC.
#
# Copyright (c) 1993 - 2019 ARM Physical IP, Inc.  All Rights Reserved.
#
# Use of this Software is subject to the terms and conditions of the
# applicable license agreement with ARM Physical IP, Inc.
# In addition, this Software is protected by patents, copyright law 
# and international treaties.
#
# The copyright notice(s) in this Software does not indicate actual or
# intended publication of this Software.
#
# Compiler Name: High Capacity Two Port Register File SVT MVT Compiler
#
# Creation Date: Mon Oct 14 16:59:49 2019
#
# Instance Options:
#   Instance Name:                 rf2_32x128_wm1
#   Number of Words:               32
#   Number of Bits:                128
#   Multiplexer Width:             2
#   Multi-Vt selection:            LL
#   Frequency <MHz>:               1
#   Activity Factor <%>:           50
#   Pipeline:                      off
#   Word-Write Mask:               on
#   Word Partition Size:           1
#   Write through:                 off
#   Top Metal Layer:               m5-m10
#   Power Type:                    otc
#   Redundancy:                    off
#   Redundant Columns:             2
#   Redundant Rows:                0
#   BIST MUXes:                    on
#   Soft Error Repair (SER):       none
#   Power Gating:                  off
#   Back Biasing:                  off
#   Retention:                     on
#   Extra Margin Adjustment:       on
#   Advanced Test Features:        off
#   Customer Comment:              This is a memory instance
#   Bus-notation:                  on
#   Power Ground Rename:           vddpe:VDDPE,vddce:VDDCE,vsse:VSSE
#   Name Case:                     upper
#   Check Instance Name:           on
#   Diodes:                        on
#   Drive Strength:                6
#   Site Definitions:              off
#   Library Name:                  USERLIB
#   Liberty setting:               nldm
#
# Compiler Versions:
#   Memory Version:                r0p0
#   Lang compiler Version:         4.5.1-EAC
#   View Name:                     datatable
#   AMCI Version:                  2.0.4-EAC
#   datatable_memcomp Version:       2.3.2-EAC
#
# Modeling Assumptions: N/A
#
# Modeling Limitations: N/A
#
# Known Bugs: N/A
#
# Known Work Arounds: N/A
#
# Units used in Datatable :
#   geomx:                         micron
#   geomy:                         micron
#   Voltage:                       volts
#   Temprature:                    Degree Celsius
#   Current:                       mA
#   Time:                          ns
#
name      	tt_0p81v_0p81v_0c
S	N
geomx     	21.9750   
geomy     	414.8600  
volt      	0.8100    
temp      	0.0000    
# High Capacity Two Port Register File SVT MVT Compiler : Propagation Delay specific information.
tcenacenya	0.1433	
ttcenacenya	0.1430	
ttenacenyapu	0.1952	
ttenacenyanu	0.2353	
tdftrambypcenya	0.2564	
taaaya	0.1269	
ttaaaya	0.1283	
ttenaayapu	0.2365	
ttenaayanu	0.2267	
tdftrambypaya	0.2371	
tcenbcenyb	0.1457	
ttcenbcenyb	0.1462	
ttenbcenybpu	0.2034	
ttenbcenybnu	0.3394	
tdftrambypcenyb	0.2475	
twenbwenyb	0.1742	
ttwenbwenyb	0.1735	
ttenbwenybpu	0.4697	
ttenbwenybnu	0.4927	
tdftrambypwenyb	0.2830	
tabayb	0.1276	
ttabayb	0.1297	
ttenbaybpu	0.3547	
ttenbaybnu	0.3445	
tdftrambypayb	0.2336	
taccqa_rd0	0.6615	
taccqa_rd1	0.6619	
taccqa_rd2	0.6621	
taccqa_rd3	0.6646	
taccqa_rd4	0.7426	
taccqa_rd5	0.8087	
taccqa_rd6	0.8845	
taccqa_rd7	0.9511	
taccqa_scan0	0.6615	
taccqa_scan1	0.6619	
taccqa_scan2	0.6621	
taccqa_scan3	0.6646	
taccqa_scan4	0.7426	
taccqa_scan5	0.8087	
taccqa_scan6	0.8845	
taccqa_scan7	0.9511	
tclkasoa_rd0	0.7081	
tclkasoa_rd1	0.7086	
tclkasoa_rd2	0.7088	
tclkasoa_rd3	0.7113	
tclkasoa_rd4	0.7893	
tclkasoa_rd5	0.8553	
tclkasoa_rd6	0.9312	
tclkasoa_rd7	0.9977	
tclkasoa_scan0	0.7081	
tclkasoa_scan1	0.7086	
tclkasoa_scan2	0.7088	
tclkasoa_scan3	0.7113	
tclkasoa_scan4	0.7893	
tclkasoa_scan5	0.8553	
tclkasoa_scan6	0.9312	
tclkasoa_scan7	0.9977	
tclkbsob	0.3685	
# High Capacity Two Port Register File SVT MVT Compiler : Kload specific information.
kload_cenya	2.6704	
kload_aya	2.2063	
kload_cenyb	2.6149	
kload_wenyb	2.2794	
kload_ayb	2.1961	
kload_qa	0.8471	
kload_soa	2.1164	
kload_sob	2.2664	
# High Capacity Two Port Register File SVT MVT Compiler : Cycle time specific information.
tcyca_ema0	0.9659	
tcyca_ema1	0.9664	
tcyca_ema2	0.9666	
