#
# CONFIDENTIAL AND PROPRIETARY SOFTWARE OF ARM PHYSICAL IP, INC.
#
# Copyright (c) 1993 - 2019 ARM Physical IP, Inc.  All Rights Reserved.
#
# Use of this Software is subject to the terms and conditions of the
# applicable license agreement with ARM Physical IP, Inc.
# In addition, this Software is protected by patents, copyright law 
# and international treaties.
#
# The copyright notice(s) in this Software does not indicate actual or
# intended publication of this Software.
#
# Compiler Name: High Capacity Two Port Register File SVT MVT Compiler
#
# Creation Date: Mon Oct 14 16:59:43 2019
#
# Instance Options:
#   Instance Name:                 rf2_32x128_wm1
#   Number of Words:               32
#   Number of Bits:                128
#   Multiplexer Width:             2
#   Multi-Vt selection:            LL
#   Frequency <MHz>:               1
#   Activity Factor <%>:           50
#   Pipeline:                      off
#   Word-Write Mask:               on
#   Word Partition Size:           1
#   Write through:                 off
#   Top Metal Layer:               m5-m10
#   Power Type:                    otc
#   Redundancy:                    off
#   Redundant Columns:             2
#   Redundant Rows:                0
#   BIST MUXes:                    on
#   Soft Error Repair (SER):       none
#   Power Gating:                  off
#   Back Biasing:                  off
#   Retention:                     on
#   Extra Margin Adjustment:       on
#   Advanced Test Features:        off
#   Customer Comment:              This is a memory instance
#   Bus-notation:                  on
#   Power Ground Rename:           vddpe:VDDPE,vddce:VDDCE,vsse:VSSE
#   Name Case:                     upper
#   Check Instance Name:           on
#   Diodes:                        on
#   Drive Strength:                6
#   Site Definitions:              off
#   Library Name:                  USERLIB
#   Liberty setting:               nldm
#
# Compiler Versions:
#   Memory Version:                r0p0
#   Lang compiler Version:         4.5.1-EAC
#   View Name:                     datatable
#   AMCI Version:                  2.0.4-EAC
#   datatable_memcomp Version:       2.3.2-EAC
#
# Modeling Assumptions: N/A
#
# Modeling Limitations: N/A
#
# Known Bugs: N/A
#
# Known Work Arounds: N/A
#
# Units used in Datatable :
#   geomx:                         micron
#   geomy:                         micron
#   Voltage:                       volts
#   Temprature:                    Degree Celsius
#   Current:                       mA
#   Time:                          ns
#
name      	ss_0p81v_0p81v_125c
S	N
geomx     	21.9750   
geomy     	414.8600  
volt      	0.8100    
temp      	125.0000  
# High Capacity Two Port Register File SVT MVT Compiler : Propagation Delay specific information.
tcenacenya	0.1698	
ttcenacenya	0.1694	
ttenacenyapu	0.2569	
ttenacenyanu	0.3113	
tdftrambypcenya	0.3774	
taaaya	0.1761	
ttaaaya	0.1785	
ttenaayapu	0.3543	
ttenaayanu	0.3264	
tdftrambypaya	0.3634	
tcenbcenyb	0.1739	
ttcenbcenyb	0.1753	
ttenbcenybpu	0.2627	
ttenbcenybnu	0.4940	
tdftrambypcenyb	0.3766	
twenbwenyb	0.2544	
ttwenbwenyb	0.2549	
ttenbwenybpu	0.6549	
ttenbwenybnu	0.6651	
tdftrambypwenyb	0.3809	
tabayb	0.1767	
ttabayb	0.1803	
ttenbaybpu	0.5579	
ttenbaybnu	0.5197	
tdftrambypayb	0.3592	
taccqa_rd0	0.7072	
taccqa_rd1	0.7115	
taccqa_rd2	0.7168	
taccqa_rd3	0.7246	
taccqa_rd4	0.8255	
taccqa_rd5	0.9233	
taccqa_rd6	1.0320	
taccqa_rd7	1.1298	
taccqa_scan0	0.7072	
taccqa_scan1	0.7115	
taccqa_scan2	0.7168	
taccqa_scan3	0.7246	
taccqa_scan4	0.8255	
taccqa_scan5	0.9233	
taccqa_scan6	1.0320	
taccqa_scan7	1.1298	
tclkasoa_rd0	0.7968	
tclkasoa_rd1	0.8011	
tclkasoa_rd2	0.8064	
tclkasoa_rd3	0.8142	
tclkasoa_rd4	0.9152	
tclkasoa_rd5	1.0130	
tclkasoa_rd6	1.1217	
tclkasoa_rd7	1.2196	
tclkasoa_scan0	0.7968	
tclkasoa_scan1	0.8011	
tclkasoa_scan2	0.8064	
tclkasoa_scan3	0.8142	
tclkasoa_scan4	0.9152	
tclkasoa_scan5	1.0130	
tclkasoa_scan6	1.1217	
tclkasoa_scan7	1.2196	
tclkbsob	0.4309	
# High Capacity Two Port Register File SVT MVT Compiler : Kload specific information.
kload_cenya	2.9544	
kload_aya	2.6289	
kload_cenyb	2.9646	
kload_wenyb	2.6826	
kload_ayb	2.6397	
kload_qa	1.0456	
kload_soa	2.6921	
kload_sob	3.0759	
# High Capacity Two Port Register File SVT MVT Compiler : Cycle time specific information.
tcyca_ema0	1.1173	
tcyca_ema1	1.1218	
tcyca_ema2	1.1273	
